Timestamp,Event,Value
1735576551.7203202,CAD operativo,40875
1735576551.7283401,CAD operativo,40884
1735576551.7365222,CAD operativo,40892
1735576551.7445655,CAD operativo,40900
1735576551.752911,CAD operativo,40909
1735576551.7611523,CAD operativo,40917
1735576551.7688355,CAD operativo,40925
1735576551.777513,CAD operativo,40933
1735576551.7863584,CAD operativo,40942
1735576551.7936816,CAD operativo,40950
1735576551.803098,CAD operativo,40958
1735576551.8105652,CAD operativo,40967
1735576551.8193479,CAD operativo,40975
1735576551.8273659,CAD operativo,40983
1735576551.8356726,CAD operativo,40992
1735576551.8443065,CAD operativo,41000
1735576551.8522017,CAD operativo,41008
1735576551.8612964,CAD operativo,41016
1735576551.8693652,CAD operativo,41025
1735576551.8771346,CAD operativo,41033
1735576551.8863053,CAD operativo,41041
1735576551.893771,CAD operativo,41050
1735576551.902129,CAD operativo,41058
1735576551.910364,CAD operativo,41066
1735576551.9191635,CAD operativo,41075
1735576551.9272316,CAD operativo,41083
1735576551.93521,CAD operativo,41091
1735576551.9440975,CAD operativo,41099
1735576551.9517527,CAD operativo,41108
1735576551.9600143,CAD operativo,41116
1735576551.968453,CAD operativo,41124
1735576551.9774575,CAD operativo,41133
1735576551.985274,CAD operativo,41141
1735576551.99285,CAD operativo,41149
1735576552.0017934,CAD operativo,41158
1735576552.0096436,CAD operativo,41166
1735576552.0177765,CAD operativo,41174
1735576552.0273597,CAD operativo,41182
1735576552.035488,CAD operativo,41191
1735576552.043087,CAD operativo,41199
1735576552.0514145,CAD operativo,41207
1735576552.0598917,CAD operativo,41216
1735576552.0679176,CAD operativo,41224
1735576552.0763748,CAD operativo,41232
1735576552.0847998,CAD operativo,41241
1735576552.0931427,CAD operativo,41249
1735576552.1010225,CAD operativo,41257
1735576552.1095111,CAD operativo,41265
1735576552.1181867,CAD operativo,41274
1735576552.1254416,CAD operativo,41282
1735576552.133988,CAD operativo,41290
1735576552.1433926,CAD operativo,41299
1735576552.1507108,CAD operativo,41307
1735576552.1593907,CAD operativo,41315
1735576552.1676714,CAD operativo,41324
1735576552.1759074,CAD operativo,41332
1735576552.184207,CAD operativo,41340
1735576552.192385,CAD operativo,41348
1735576552.2007115,CAD operativo,41357
1735576552.209395,CAD operativo,41365
1735576552.217234,CAD operativo,41373
1735576552.226062,CAD operativo,41382
1735576552.2338133,CAD operativo,41390
1735576552.2422807,CAD operativo,41398
1735576552.2513041,CAD operativo,41406
1735576552.258978,CAD operativo,41415
1735576552.2669766,CAD operativo,41423
1735576552.2763598,CAD operativo,41431
1735576552.2843676,CAD operativo,41440
1735576552.291662,CAD operativo,41448
1735576552.299805,CAD operativo,41456
1735576552.3090227,CAD operativo,41465
1735576552.3174815,CAD operativo,41473
1735576552.3254912,CAD operativo,41481
1735576552.3337665,CAD operativo,41489
1735576552.342394,CAD operativo,41498
1735576552.349946,CAD operativo,41506
1735576552.3591542,CAD operativo,41514
1735576552.3670776,CAD operativo,41523
1735576552.3743591,CAD operativo,41531
1735576552.3834724,CAD operativo,41539
1735576552.391774,CAD operativo,41548
1735576552.3998723,CAD operativo,41556
1735576552.4082255,CAD operativo,41564
1735576552.4170702,CAD operativo,41572
1735576552.4246576,CAD operativo,41581
1735576552.4326653,CAD operativo,41589
1735576552.4416814,CAD operativo,41597
1735576552.4504135,CAD operativo,41606
1735576552.4586654,CAD operativo,41614
1735576552.4661698,CAD operativo,41622
1735576552.4750605,CAD operativo,41631
1735576552.4827204,CAD operativo,41639
1735576552.491019,CAD operativo,41647
1735576552.5000315,CAD operativo,41656
1735576552.5082064,CAD operativo,41664
1735576552.5162117,CAD operativo,41672
1735576552.5248418,CAD operativo,41680
1735576552.532846,CAD operativo,41689
1735576552.5413704,CAD operativo,41697
1735576552.5488367,CAD operativo,41705
1735576552.5579126,CAD operativo,41714
1735576552.5664043,CAD operativo,41722
1735576552.5743256,CAD operativo,41730
1735576552.5823886,CAD operativo,41739
1735576552.5912464,CAD operativo,41747
1735576552.5989661,CAD operativo,41755
1735576552.6081302,CAD operativo,41763
1735576552.615534,CAD operativo,41772
1735576552.6241944,CAD operativo,41780
1735576552.6331625,CAD operativo,41788
1735576552.6408865,CAD operativo,41797
1735576552.6489618,CAD operativo,41805
1735576552.656431,CAD operativo,41813
1735576552.6664677,CAD operativo,41822
1735576552.6735435,CAD operativo,41830
1735576552.6823928,CAD operativo,41838
1735576552.6908865,CAD operativo,41846
1735576552.698887,CAD operativo,41855
1735576552.7068992,CAD operativo,41863
1735576552.7154646,CAD operativo,41871
1735576552.7237964,CAD operativo,41880
1735576552.7323756,CAD operativo,41888
1735576552.74031,CAD operativo,41896
1735576552.7493756,CAD operativo,41905
1735576552.757073,CAD operativo,41913
1735576552.7651482,CAD operativo,41921
1735576552.7741485,CAD operativo,41929
1735576552.782571,CAD operativo,41938
1735576552.790383,CAD operativo,41946
1735576552.799387,CAD operativo,41954
1735576552.8073883,CAD operativo,41963
1735576552.8151622,CAD operativo,41971
1735576552.8231745,CAD operativo,41979
1735576552.8320632,CAD operativo,41988
1735576552.8399558,CAD operativo,41996
1735576552.8480983,CAD operativo,42004
1735576552.8567436,CAD operativo,42012
1735576552.864837,CAD operativo,42021
1735576552.8733666,CAD operativo,42029
1735576552.8823671,CAD operativo,42037
1735576552.8903673,CAD operativo,42046
1735576552.8983662,CAD operativo,42054
1735576552.9066107,CAD operativo,42062
1735576552.91501,CAD operativo,42071
1735576552.9234324,CAD operativo,42079
1735576552.9314196,CAD operativo,42087
1735576552.9398837,CAD operativo,42095
1735576552.9476717,CAD operativo,42104
1735576552.9556954,CAD operativo,42112
1735576552.9648402,CAD operativo,42120
1735576552.9730735,CAD operativo,42129
1735576552.9812634,CAD operativo,42137
1735576552.9893777,CAD operativo,42145
1735576552.9983833,CAD operativo,42154
1735576553.0061731,CAD operativo,42162
1735576553.013752,CAD operativo,42170
1735576553.0227938,CAD operativo,42178
1735576553.030802,CAD operativo,42187
1735576553.0388124,CAD operativo,42195
1735576553.04814,CAD operativo,42203
1735576553.0551455,CAD operativo,42212
1735576553.0633223,CAD operativo,42220
1735576553.0718966,CAD operativo,42228
1735576553.0814004,CAD operativo,42237
1735576553.0889196,CAD operativo,42245
1735576553.0965185,CAD operativo,42253
1735576553.1061013,CAD operativo,42261
1735576553.1141012,CAD operativo,42270
1735576553.1214216,CAD operativo,42278
1735576553.1313398,CAD operativo,42286
1735576553.1393363,CAD operativo,42295
1735576553.1471248,CAD operativo,42303
1735576553.15639,CAD operativo,42311
1735576553.1636753,CAD operativo,42320
1735576553.1716735,CAD operativo,42328
1735576553.1803818,CAD operativo,42336
1735576553.1885967,CAD operativo,42345
1735576553.1969812,CAD operativo,42353
1735576553.2054012,CAD operativo,42361
1735576553.214408,CAD operativo,42369
1735576553.228544,CAD operativo,42378
1735576553.229543,CAD operativo,42386
1735576553.2388606,CAD operativo,42394
1735576553.2467673,CAD operativo,42403
1735576553.2554333,CAD operativo,42411
1735576553.2627413,CAD operativo,42419
1735576553.2713556,CAD operativo,42428
1735576553.2799559,CAD operativo,42436
1735576553.2881122,CAD operativo,42444
1735576553.297389,CAD operativo,42452
1735576553.3053908,CAD operativo,42461
1735576553.3133898,CAD operativo,42469
1735576553.3223915,CAD operativo,42477
1735576553.3303926,CAD operativo,42486
1735576553.3385532,CAD operativo,42494
1735576553.346266,CAD operativo,42502
1735576553.354714,CAD operativo,42511
1735576553.362733,CAD operativo,42519
1735576553.3710406,CAD operativo,42527
1735576553.380403,CAD operativo,42535
1735576553.387711,CAD operativo,42544
1735576553.3963873,CAD operativo,42552
1735576553.4054043,CAD operativo,42560
1735576553.4134047,CAD operativo,42569
1735576553.4208362,CAD operativo,42577
1735576553.4288507,CAD operativo,42585
1735576553.4376907,CAD operativo,42594
1735576553.4457006,CAD operativo,42602
1735576553.4538915,CAD operativo,42610
1735576553.4628913,CAD operativo,42618
1735576553.4710555,CAD operativo,42627
1735576553.4790533,CAD operativo,42635
1735576553.4884164,CAD operativo,42643
1735576553.496525,CAD operativo,42652
1735576553.5038514,CAD operativo,42660
1735576553.5121644,CAD operativo,42668
1735576553.5212097,CAD operativo,42677
1735576553.528875,CAD operativo,42685
1735576553.5369585,CAD operativo,42693
1735576553.545745,CAD operativo,42701
1735576553.5536435,CAD operativo,42710
1735576553.5625052,CAD operativo,42718
1735576553.5709178,CAD operativo,42726
1735576553.5793655,CAD operativo,42735
1735576553.5869668,CAD operativo,42743
1735576553.5947893,CAD operativo,42751
1735576553.6043262,CAD operativo,42760
1735576553.6123965,CAD operativo,42768
1735576553.6195254,CAD operativo,42776
1735576553.628867,CAD operativo,42784
1735576553.637412,CAD operativo,42793
1735576553.645383,CAD operativo,42801
1735576553.653498,CAD operativo,42809
1735576553.6618826,CAD operativo,42818
1735576553.6701007,CAD operativo,42826
1735576553.67816,CAD operativo,42834
1735576553.686711,CAD operativo,42843
1735576553.694738,CAD operativo,42851
1735576553.7034094,CAD operativo,42859
1735576553.712415,CAD operativo,42867
1735576553.719808,CAD operativo,42876
1735576553.72881,CAD operativo,42884
1735576553.7369971,CAD operativo,42892
1735576553.7453835,CAD operativo,42901
1735576553.7532005,CAD operativo,42909
1735576553.761222,CAD operativo,42917
1735576553.7703927,CAD operativo,42926
1735576553.77845,CAD operativo,42934
1735576553.7865188,CAD operativo,42942
1735576553.795437,CAD operativo,42950
1735576553.8034368,CAD operativo,42959
1735576553.8114166,CAD operativo,42967
1735576553.8196287,CAD operativo,42975
1735576553.82838,CAD operativo,42984
1735576553.8361607,CAD operativo,42992
1735576553.844425,CAD operativo,43000
1735576553.8528252,CAD operativo,43009
1735576553.86143,CAD operativo,43017
1735576553.8694277,CAD operativo,43025
1735576553.8784015,CAD operativo,43034
1735576553.886015,CAD operativo,43042
1735576553.8945558,CAD operativo,43050
1735576553.903128,CAD operativo,43058
1735576553.9111452,CAD operativo,43067
1735576553.9196236,CAD operativo,43075
1735576553.9284253,CAD operativo,43083
1735576553.9364316,CAD operativo,43092
1735576553.9444342,CAD operativo,43100
1735576553.9526646,CAD operativo,43108
1735576553.9606662,CAD operativo,43116
1735576553.9686646,CAD operativo,43125
1735576553.9774218,CAD operativo,43133
1735576553.9861004,CAD operativo,43141
1735576553.9940994,CAD operativo,43150
1735576554.0016708,CAD operativo,43158
1735576554.0107143,CAD operativo,43166
1735576554.0190716,CAD operativo,43175
1735576554.0275962,CAD operativo,43183
1735576554.0349095,CAD operativo,43191
1735576554.044405,CAD operativo,43199
1735576554.0514252,CAD operativo,43208
1735576554.06043,CAD operativo,43216
1735576554.0694225,CAD operativo,43224
1735576554.076934,CAD operativo,43233
1735576554.0850596,CAD operativo,43241
1735576554.093422,CAD operativo,43249
1735576554.1018176,CAD operativo,43258
1735576554.1101282,CAD operativo,43266
1735576554.1183321,CAD operativo,43274
1735576554.1273372,CAD operativo,43282
1735576554.134954,CAD operativo,43291
1735576554.1434042,CAD operativo,43299
1735576554.1516407,CAD operativo,43307
1735576554.159755,CAD operativo,43316
1735576554.1681552,CAD operativo,43324
1735576554.1764174,CAD operativo,43332
1735576554.184737,CAD operativo,43341
1735576554.192957,CAD operativo,43349
1735576554.2012658,CAD operativo,43357
1735576554.210236,CAD operativo,43365
1735576554.2184472,CAD operativo,43374
1735576554.2264633,CAD operativo,43382
1735576554.2352777,CAD operativo,43390
1735576554.2427118,CAD operativo,43399
1735576554.2512045,CAD operativo,43407
1735576554.2586746,CAD operativo,43415
1735576554.267937,CAD operativo,43423
1735576554.275856,CAD operativo,43432
1735576554.2838545,CAD operativo,43440
1735576554.2934387,CAD operativo,43448
1735576554.3004189,CAD operativo,43457
1735576554.3096952,CAD operativo,43465
1735576554.318023,CAD operativo,43473
1735576554.3261893,CAD operativo,43482
1735576554.3337977,CAD operativo,43490
1735576554.3424187,CAD operativo,43498
1735576554.3502474,CAD operativo,43506
1735576554.3594236,CAD operativo,43515
1735576554.367529,CAD operativo,43523
1735576554.3762336,CAD operativo,43531
1735576554.384297,CAD operativo,43540
1735576554.392413,CAD operativo,43548
1735576554.401231,CAD operativo,43556
1735576554.4086185,CAD operativo,43565
1735576554.4174325,CAD operativo,43573
1735576555.5310118,Mensaje recibido,44684
1735576555.5359795,CAD operativo,44692
1735576555.5449767,CAD operativo,44700
1735576555.553166,CAD operativo,44709
1735576555.5611584,CAD operativo,44717
1735576555.5701585,CAD operativo,44725
1735576555.57846,CAD operativo,44734
1735576555.5864587,CAD operativo,44742
1735576555.5944571,CAD operativo,44750
1735576555.6034565,CAD operativo,44758
1735576555.6115496,CAD operativo,44767
1735576555.6189857,CAD operativo,44775
1735576555.6284661,CAD operativo,44783
1735576555.6364665,CAD operativo,44792
1735576555.6444561,CAD operativo,44800
1735576555.6529992,CAD operativo,44808
1735576555.6611447,CAD operativo,44817
1735576555.6691537,CAD operativo,44825
1735576555.6774583,CAD operativo,44833
1735576555.6864967,CAD operativo,44841
1735576555.694497,CAD operativo,44850
1735576555.7021503,CAD operativo,44858
1735576555.71115,CAD operativo,44866
1735576555.7189162,CAD operativo,44875
1735576555.7276475,CAD operativo,44883
1735576555.7363374,CAD operativo,44891
1735576555.7437916,CAD operativo,44900
1735576555.7517831,CAD operativo,44908
1735576555.7597814,CAD operativo,44916
1735576555.7684681,CAD operativo,44924
1735576555.777308,CAD operativo,44933
1735576555.785595,CAD operativo,44941
1735576555.793775,CAD operativo,44949
1735576555.801417,CAD operativo,44958
1735576555.8105698,CAD operativo,44966
1735576555.8186874,CAD operativo,44974
1735576555.8266914,CAD operativo,44983
1735576555.8353572,CAD operativo,44991
1735576555.8435886,CAD operativo,44999
1735576555.8521035,CAD operativo,45007
1735576555.8604882,CAD operativo,45016
1735576555.8684878,CAD operativo,45024
1735576555.8774881,CAD operativo,45032
1735576555.8849163,CAD operativo,45041
1735576555.8935213,CAD operativo,45049
1735576555.9024727,CAD operativo,45057
1735576555.9094317,CAD operativo,45066
1735576555.9179947,CAD operativo,45074
1735576555.9264789,CAD operativo,45082
1735576555.9354868,CAD operativo,45090
1735576555.943488,CAD operativo,45099
1735576555.9514532,CAD operativo,45107
1735576555.9600148,CAD operativo,45115
1735576555.968271,CAD operativo,45124
1735576555.9757853,CAD operativo,45132
1735576555.985057,CAD operativo,45140
1735576555.9925315,CAD operativo,45149
1735576556.0011837,CAD operativo,45157
1735576556.009396,CAD operativo,45165
1735576556.0184748,CAD operativo,45173
1735576556.025936,CAD operativo,45182
1735576556.0341053,CAD operativo,45190
1735576556.043289,CAD operativo,45198
1735576556.051217,CAD operativo,45207
1735576556.0585926,CAD operativo,45215
1735576556.068127,CAD operativo,45223
1735576556.0764854,CAD operativo,45232
1735576556.0836525,CAD operativo,45240
1735576556.092441,CAD operativo,45248
1735576556.101196,CAD operativo,45257
1735576556.1091323,CAD operativo,45265
1735576556.117081,CAD operativo,45273
1735576556.125549,CAD operativo,45281
1735576556.1342273,CAD operativo,45290
1735576556.142165,CAD operativo,45298
1735576556.1506717,CAD operativo,45306
1735576556.1586804,CAD operativo,45315
1735576556.1669364,CAD operativo,45323
1735576556.175492,CAD operativo,45331
1735576556.1844976,CAD operativo,45340
1735576556.1924696,CAD operativo,45348
1735576556.1997657,CAD operativo,45356
1735576556.2093043,CAD operativo,45364
1735576556.2168996,CAD operativo,45373
1735576556.225312,CAD operativo,45381
1735576556.2336233,CAD operativo,45389
1735576556.241771,CAD operativo,45398
1735576556.250482,CAD operativo,45406
1735576556.2582755,CAD operativo,45414
1735576556.2675083,CAD operativo,45422
1735576556.2754738,CAD operativo,45431
1735576556.2828875,CAD operativo,45439
1735576556.2919245,CAD operativo,45447
1735576556.2993422,CAD operativo,45456
1735576556.3078208,CAD operativo,45464
